Word	FREQcount	CDcount	Spellcheck
doidera	19	15	FALSE
doidice	7	7	TRUE
doidices	4	4	TRUE
doidinha	26	23	TRUE
doidinho	22	20	TRUE
doidinhos	7	6	TRUE
doido	1901	1242	TRUE
doidona	49	35	TRUE
doidonas	4	4	TRUE
doidos	383	301	TRUE
doidão	219	159	TRUE
doidões	41	36	TRUE
doin	34	15	FALSE
doing	57	30	FALSE
doiorido	3	3	FALSE
doioroso	10	9	FALSE
dois	55808	10667	TRUE
doistrês	11	10	FALSE
doisum	5	4	FALSE
dojantar	4	3	FALSE
dojardim	3	3	FALSE
dojeito	13	12	FALSE
dojo	129	45	TRUE
dojogo	11	8	FALSE
dojos	11	7	TRUE
dokka	11	3	FALSE
dokkan	338	28	FALSE
doksandong	6	6	FALSE
doktor	24	12	FALSE
dol	8	7	TRUE
dolan	75	31	FALSE
doland	4	3	FALSE
dolar	47	37	FALSE
dolares	277	122	FALSE
dolarhyde	13	3	FALSE
dolby	11	6	FALSE
dolce	51	32	TRUE
dole	22	15	FALSE
dolente	5	3	TRUE
dolentes	9	3	TRUE
dolezal	15	3	FALSE
dolf	40	5	FALSE
dolhos	7	6	FALSE
dolittle	91	11	FALSE
doll	109	29	FALSE
dollar	44	24	FALSE
dollares	8	8	FALSE
dollars	4	4	FALSE
dollies	4	4	FALSE
dolls	28	13	FALSE
dolly	447	93	FALSE
dolo	4	4	TRUE
dolor	5	5	TRUE
dolores	419	80	TRUE
dolorida	61	53	TRUE
doloridas	25	24	TRUE
dolorido	134	122	TRUE
doloridos	21	20	TRUE
dolorosa	275	231	TRUE
dolorosamente	61	57	TRUE
dolorosas	75	71	TRUE
doloroso	709	602	TRUE
dolorosos	32	29	TRUE
doloso	16	13	TRUE
dolph	41	11	FALSE
dolphin	27	4	FALSE
dolphins	25	10	FALSE
dols	21	15	FALSE
doly	3	3	FALSE
doláres	92	42	FALSE
dolãres	11	5	FALSE
dom	1784	919	TRUE
doma	11	9	TRUE
domada	27	22	TRUE
domado	28	26	TRUE
domador	56	37	TRUE
domadora	5	4	TRUE
domadores	11	11	TRUE
domados	12	11	TRUE
domaine	7	5	FALSE
domande	3	3	FALSE
domando	8	8	TRUE
domar	103	84	TRUE
domaremos	3	3	TRUE
domava	4	3	TRUE
dome	50	20	TRUE
domei	6	6	TRUE
domem	3	3	TRUE
domenico	43	19	FALSE
domestica	9	9	TRUE
domesticada	8	8	TRUE
domesticadas	4	4	TRUE
domesticado	50	42	TRUE
domesticados	24	19	TRUE
domesticam	4	4	TRUE
domesticamente	4	4	TRUE
domesticamos	4	4	TRUE
domesticar	18	17	TRUE
domesticaram	7	6	TRUE
domesticação	18	11	TRUE
domesticou	8	8	TRUE
domesticálos	6	5	FALSE
domiciliar	72	63	TRUE
domiciliares	11	9	TRUE
domicilio	17	15	TRUE
domiciliária	11	10	TRUE
domicílio	117	104	TRUE
domicílios	9	9	TRUE
domigo	4	4	FALSE
domina	250	206	TRUE
dominada	92	87	TRUE
dominadas	16	16	TRUE
dominado	182	169	TRUE
dominador	28	22	TRUE
dominadora	34	30	TRUE
dominadoras	3	3	TRUE
dominadores	5	5	TRUE
dominados	54	51	TRUE
dominalo	4	4	FALSE
dominam	114	102	TRUE
dominamos	26	25	TRUE
dominando	91	83	TRUE
dominante	238	182	TRUE
dominantes	52	41	TRUE
dominao	3	3	FALSE
dominar	675	546	TRUE
dominaram	64	61	TRUE
dominarei	9	7	TRUE
dominarem	14	12	TRUE
dominaremos	14	14	TRUE
dominaria	20	19	TRUE
dominariam	4	4	TRUE
dominarme	4	4	FALSE
dominarmos	3	3	TRUE
dominarnos	3	3	FALSE
dominará	35	30	TRUE
dominarão	9	9	TRUE
dominas	5	4	TRUE
dominasse	15	14	TRUE
dominassem	4	4	TRUE
dominate	4	4	FALSE
dominatrix	3	3	FALSE
dominava	54	49	TRUE
dominavam	38	35	TRUE
dominação	158	112	TRUE
domine	79	49	TRUE
dominei	15	14	TRUE
dominem	10	10	TRUE
dominemos	3	3	TRUE
domineo	4	3	FALSE
domingo	2818	1646	TRUE
domingos	505	416	TRUE
domingoss	4	3	FALSE
domingueiro	4	4	TRUE
dominguez	35	20	FALSE
domini	5	5	FALSE
dominic	331	47	FALSE
dominica	4	3	FALSE
dominicais	7	6	TRUE
dominical	56	47	TRUE
dominicana	39	26	TRUE
dominicano	21	15	TRUE
dominicanos	34	23	TRUE
dominick	12	6	FALSE
dominio	7	7	FALSE
dominique	165	35	FALSE
dominis	4	3	FALSE
domino	57	37	TRUE
dominos	8	7	FALSE
dominou	123	112	TRUE
dominum	6	5	FALSE
dominus	25	15	FALSE
dominála	22	22	FALSE
dominálas	6	6	FALSE
dominálo	36	33	FALSE
dominálos	8	8	FALSE
dominância	14	9	TRUE
dominó	81	62	TRUE
dominós	21	15	TRUE
domir	10	10	FALSE
domizio	4	3	FALSE
domlngo	7	6	FALSE
dommage	4	3	FALSE
domo	151	56	TRUE
domos	11	7	TRUE
domou	11	11	TRUE
domus	13	9	FALSE
domála	12	10	FALSE
domálo	22	20	FALSE
domálos	5	5	FALSE
domãnio	10	8	FALSE
domãstica	7	7	FALSE
domãsticas	6	3	FALSE
domãstico	6	4	FALSE
domãsticos	6	5	FALSE
doméstica	251	210	TRUE
domésticas	86	80	TRUE
doméstico	179	152	TRUE
domésticos	160	136	TRUE
domínguez	11	6	FALSE
domínio	459	358	TRUE
domínios	80	71	TRUE
don	2245	522	FALSE
dona	1866	958	TRUE
donadecasa	56	41	FALSE
donahue	81	34	FALSE
donaid	16	3	FALSE
donal	9	3	FALSE
donald	645	248	FALSE
donalds	33	12	FALSE
donaldson	63	27	FALSE
donaly	23	3	FALSE
donas	95	80	TRUE
donasdecasa	11	11	FALSE
donat	3	3	FALSE
donatella	31	11	FALSE
donatello	7	5	FALSE
donativo	26	24	TRUE
donativos	38	28	TRUE
donato	46	8	TRUE
donavan	7	5	FALSE
doncaster	14	10	FALSE
donde	190	137	TRUE
dondoca	7	6	TRUE
done	80	52	FALSE
donegal	10	5	FALSE
dong	199	71	FALSE
dongha	15	3	FALSE
dongju	3	3	FALSE
dongjun	3	3	FALSE
dongri	9	4	TRUE
dongs	6	4	FALSE
donguk	3	3	FALSE
dongwook	20	8	FALSE
doninha	72	51	TRUE
doninhas	29	17	TRUE
donk	32	5	FALSE
donkey	18	14	FALSE
donn	5	4	FALSE
donna	660	143	FALSE
donnas	5	4	FALSE
donne	31	17	FALSE
donnegal	3	3	FALSE
donnelly	91	22	FALSE
donnely	4	3	FALSE
donner	79	18	FALSE
donnie	175	43	FALSE
donnut	4	4	FALSE
donnuts	6	5	FALSE
donny	283	52	FALSE
dono	2967	2019	TRUE
donohue	4	3	FALSE
donos	653	522	TRUE
donovan	379	82	FALSE
donovans	20	4	FALSE
dons	156	135	TRUE
dont	648	165	FALSE
donut	101	73	FALSE
donuts	175	115	FALSE
donzeia	4	4	FALSE
donzela	337	190	TRUE
donzelas	117	78	TRUE
doo	108	45	TRUE
doobie	11	8	FALSE
dooby	9	3	FALSE
dood	14	4	FALSE
doodah	25	4	FALSE
doodle	44	26	FALSE
doodoo	10	7	FALSE
doody	26	11	FALSE
dooey	12	3	FALSE
doogie	12	7	FALSE
dookie	3	3	FALSE
dooku	14	5	FALSE
doolan	9	3	FALSE
dooley	134	17	FALSE
doolittle	158	18	FALSE
doom	107	18	FALSE
doomsday	3	3	FALSE
doon	5	3	FALSE
doop	35	4	FALSE
doopy	5	3	FALSE
door	134	62	FALSE
doorman	5	3	FALSE
doors	15	14	FALSE
doou	98	85	TRUE
doowop	5	3	FALSE
dopada	14	14	TRUE
dopado	41	37	TRUE
dopados	5	5	TRUE
dopamina	34	21	TRUE
dopar	11	11	TRUE
dope	7	6	TRUE
dopei	3	3	TRUE
doping	9	6	TRUE
dopou	12	12	TRUE
doppler	28	10	TRUE
dops	5	4	FALSE
doque	7	6	FALSE
dor	8107	4169	TRUE
dora	289	73	TRUE
dorada	5	3	TRUE
dorado	54	30	TRUE
doraemon	3	3	FALSE
doral	8	3	FALSE
doran	16	6	FALSE
doravante	65	57	TRUE
dorcas	9	3	TRUE
dorchester	14	10	FALSE
dordecabeça	11	11	FALSE
dordogne	5	3	FALSE
dordonha	11	3	FALSE
dore	6	4	TRUE
doreen	34	18	FALSE
doren	21	4	FALSE
dores	931	700	TRUE
doresdecabeça	5	4	FALSE
dorf	118	15	FALSE
dorfman	29	9	FALSE
dorgas	3	3	FALSE
dori	15	4	FALSE
dorian	95	22	FALSE
dorido	6	6	TRUE
doridos	3	3	TRUE
dorinha	31	10	FALSE
doris	372	97	FALSE
doritos	24	19	FALSE
dork	11	8	FALSE
dorking	8	7	FALSE
dorme	2152	1591	TRUE
dormem	463	408	TRUE
dormente	100	93	TRUE
dormentes	73	58	TRUE
dormer	103	8	FALSE
dormes	53	48	TRUE
dormese	10	8	FALSE
dormi	1214	996	TRUE
dormia	674	582	TRUE
dormiam	85	78	TRUE
dormiamos	4	4	FALSE
dormias	9	9	TRUE
dormida	22	20	TRUE
dormidas	7	6	TRUE
dormido	434	402	TRUE
dormidos	3	3	TRUE
dormimos	352	321	TRUE
dormindo	4655	3078	TRUE
dorminhoca	31	28	TRUE
dorminhoco	98	85	TRUE
dorminhocos	27	23	TRUE
dormir	14343	6165	TRUE
dormira	8	7	TRUE
dormiram	130	116	TRUE
dormirei	188	164	TRUE
dormirem	95	90	TRUE
dormiremos	75	70	TRUE
dormires	13	13	TRUE
dormiria	126	114	TRUE
dormiriam	5	5	TRUE
dormirmos	51	48	TRUE
dormirá	232	202	TRUE
dormirã	3	3	FALSE
dormirão	33	32	TRUE
dormiríamos	7	7	TRUE
dormis	4	3	TRUE
dormisse	77	73	TRUE
dormissem	9	9	TRUE
dormisses	3	3	TRUE
dormiste	43	37	TRUE
dormitorio	4	3	FALSE
dormitãrio	8	6	FALSE
dormitório	366	219	TRUE
dormitórios	89	69	TRUE
dormiu	1816	1383	TRUE
dormlr	3	3	FALSE
dormência	24	21	TRUE
dormí	7	7	FALSE
dormíamos	45	44	TRUE
dormíssemos	4	4	TRUE
dorn	12	5	FALSE
dorne	17	6	FALSE
doro	11	7	FALSE
doros	48	3	FALSE
dorota	33	7	FALSE
dorothea	18	6	FALSE
dorothy	575	137	FALSE
dorozhkin	15	4	FALSE
dorri	17	4	FALSE
dorrit	185	14	FALSE
dorsais	12	10	TRUE
dorsal	90	77	TRUE
dorsay	4	4	FALSE
dorset	30	12	FALSE
dorsey	83	21	FALSE
dorso	60	42	TRUE
dorsos	4	3	TRUE
dorston	3	3	FALSE
dort	52	7	FALSE
dortmund	15	5	FALSE
dory	68	5	FALSE
doryan	9	3	FALSE
dorzinha	18	18	TRUE
dorémi	4	3	FALSE
dos	82976	11218	TRUE
dosador	5	3	TRUE
dosagem	75	58	TRUE
dosagens	7	7	TRUE
dosando	3	3	TRUE
dosar	3	3	TRUE
dose	919	684	TRUE
dosei	3	3	TRUE
doses	338	258	TRUE
doskias	9	9	FALSE
dossel	28	22	TRUE
dossier	22	17	TRUE
dossiers	9	7	TRUE
dossiê	98	69	TRUE
dossiês	17	13	TRUE
dost	14	4	FALSE
dostoevsky	11	6	FALSE
dostoievski	33	18	FALSE
dostoievsky	11	9	FALSE
dostoiévski	32	25	FALSE
dostoyevsky	18	15	FALSE
dosul	10	4	FALSE
dot	63	25	FALSE
dotada	33	29	TRUE
dotadas	18	14	TRUE
dotado	112	93	TRUE
dotados	31	29	TRUE
dotar	29	6	TRUE
dotação	3	3	TRUE
dote	216	131	TRUE
dotes	49	48	TRUE
dothraki	17	4	FALSE
dothrakis	5	3	FALSE
dotson	5	3	FALSE
dottie	88	26	FALSE
dotty	45	10	FALSE
dou	5086	3453	TRUE
doua	4	4	FALSE
douanier	4	3	FALSE
double	105	48	FALSE
doubleday	7	5	FALSE
doubletree	3	3	FALSE
doubt	8	6	FALSE
doucet	39	5	FALSE
douche	8	5	FALSE
douchebag	4	4	FALSE
doug	1237	153	FALSE
dougal	35	5	FALSE
douggie	12	3	FALSE
dough	8	7	FALSE
doughboy	17	4	FALSE
dougherty	24	8	FALSE
dougias	8	5	FALSE
dougie	119	24	FALSE
douglas	508	176	FALSE
douglass	15	6	FALSE
douguan	6	3	FALSE
douihe	40	27	FALSE
douihes	5	5	FALSE
doulhe	512	354	FALSE
doulhes	67	63	FALSE
doume	18	18	FALSE
dourada	408	282	TRUE
douradas	151	121	TRUE
douradinha	4	3	TRUE
douradinho	4	3	TRUE
dourado	749	477	TRUE
dourados	277	205	TRUE
dourando	4	4	TRUE
dourar	14	14	TRUE
douro	8	6	TRUE
douta	7	7	TRUE
doute	182	146	FALSE
douto	7	7	TRUE
doutor	10016	2722	TRUE
doutora	907	397	TRUE
doutorada	8	8	TRUE
doutorado	171	137	TRUE
doutorados	6	6	TRUE
doutoral	4	4	TRUE
doutoramento	18	16	TRUE
doutorando	4	3	TRUE
doutoras	5	5	TRUE
doutores	234	184	TRUE
doutorpaciente	5	5	FALSE
doutorzinho	11	9	TRUE
doutos	8	4	TRUE
doutra	15	14	TRUE
doutras	4	3	TRUE
doutrina	178	109	TRUE
doutrinados	7	5	TRUE
doutrinam	3	3	TRUE
doutrinando	4	3	TRUE
doutrinar	7	7	TRUE
doutrinas	46	33	TRUE
doutrinação	18	14	TRUE
doutro	11	9	TRUE
douvier	45	3	FALSE
douvos	23	22	FALSE
doux	7	5	FALSE
douçura	4	3	FALSE
dove	114	26	FALSE
dover	175	69	FALSE
dovzhenko	5	3	FALSE
dow	104	25	FALSE
dowd	15	8	FALSE
dowding	20	4	FALSE
dowlais	4	3	FALSE
dowling	37	8	FALSE
down	591	220	FALSE
downbeat	10	8	FALSE
downer	4	4	FALSE
downey	127	24	FALSE
downhill	9	4	FALSE
downing	49	25	FALSE
downkyan	12	12	FALSE
download	148	113	TRUE
downloaded	10	8	FALSE
downloads	56	41	TRUE
downs	64	17	FALSE
downstairs	5	5	FALSE
downton	48	6	FALSE
downtown	27	20	FALSE
downwind	3	3	FALSE
dows	9	4	FALSE
dox	3	3	FALSE
doyce	37	10	FALSE
doyle	314	71	FALSE
doyun	3	3	FALSE
doze	1541	1064	TRUE
dozen	6	4	FALSE
dozes	6	5	FALSE
doála	6	6	FALSE
doálo	6	6	FALSE
doálos	7	7	FALSE
doãura	8	8	FALSE
doçura	850	545	TRUE
doçuras	23	16	TRUE
doí	15	11	TRUE
doía	77	71	TRUE
doíam	14	14	TRUE
doída	10	10	TRUE
doídas	4	3	TRUE
doído	73	71	TRUE
doís	14	5	FALSE
dp	84	43	FALSE
dpla	11	3	FALSE
dpt	4	4	FALSE
dpto	45	24	FALSE
dr	13654	2852	TRUE
dra	1833	501	FALSE
drac	39	4	FALSE
dracma	4	4	TRUE
dracmas	42	19	TRUE
draco	64	14	FALSE
draconiana	6	4	TRUE
draconianas	4	3	TRUE
draconianos	14	4	TRUE
draconis	3	3	FALSE
dracul	8	4	FALSE
dracula	50	16	FALSE
dradis	11	7	FALSE
drag	147	43	FALSE
draga	12	10	TRUE
dragan	35	9	FALSE
dragar	4	4	TRUE
dragaram	3	3	TRUE
dragline	9	3	FALSE
drago	59	6	TRUE
dragomiroff	20	4	FALSE
dragon	331	150	FALSE
dragonas	3	3	TRUE
dragonfly	7	6	FALSE
dragons	25	11	FALSE
dragoon	7	5	FALSE
dragovic	4	3	FALSE
drags	3	3	FALSE
dragsters	3	3	FALSE
dragâo	4	3	FALSE
dragão	2387	539	TRUE
dragãozinho	6	5	TRUE
dragões	558	157	TRUE
drake	499	72	FALSE
drakkar	3	3	FALSE
drama	730	561	TRUE
dramalhão	6	6	TRUE
dramamina	4	3	FALSE
dramamine	4	4	FALSE
dramas	68	65	TRUE
dramatica	5	4	FALSE
dramaticamente	80	73	TRUE
dramaticidade	6	6	TRUE
dramatiza	4	4	TRUE
dramatizam	3	3	TRUE
dramatizando	4	4	TRUE
dramatizar	15	14	TRUE
dramatização	16	15	TRUE
dramatize	6	6	TRUE
dramaturgia	14	12	TRUE
dramaturgo	73	42	TRUE
dramaturgos	9	9	TRUE
dramin	5	3	FALSE
draminha	3	3	FALSE
dramática	314	258	TRUE
dramáticas	67	63	TRUE
dramático	337	307	TRUE
dramáticos	64	63	TRUE
dramãtica	5	4	FALSE
dramãtico	3	3	FALSE
dramãticos	4	4	FALSE
drancy	11	8	FALSE
drang	9	8	FALSE
drano	3	3	FALSE
drapeado	3	3	TRUE
draper	175	32	FALSE
drasticamente	79	72	TRUE
draw	14	10	FALSE
drawn	7	5	FALSE
dray	5	5	FALSE
drayton	61	5	FALSE
drazi	40	7	FALSE
drcaio	119	103	FALSE
dre	134	29	FALSE
dread	10	4	FALSE
dreadlocks	5	5	FALSE
dreads	11	11	FALSE
dream	93	59	FALSE
dreamed	4	3	FALSE
dreamer	4	3	FALSE
dreamettes	26	3	FALSE
dreaming	22	12	FALSE
dreamland	8	4	FALSE
dreams	109	36	FALSE
dreamscapes	5	5	FALSE
dreamworks	11	5	FALSE
dreamy	4	3	FALSE
dred	10	3	FALSE
drei	14	9	FALSE
dreifuss	5	4	FALSE
dreiser	5	3	FALSE
dren	52	3	FALSE
drena	15	11	TRUE
drenada	9	9	TRUE
drenadas	5	5	TRUE
drenado	25	25	TRUE
drenados	5	5	TRUE
drenagem	97	64	TRUE
drenam	6	6	TRUE
drenamos	4	4	TRUE
drenando	16	16	TRUE
drenar	60	50	TRUE
drenaram	3	3	TRUE
drene	9	7	TRUE
drenei	3	3	TRUE
drenem	4	4	TRUE
dreno	39	26	TRUE
drenos	17	15	TRUE
drenou	9	7	TRUE
drenála	3	3	FALSE
dres	59	38	FALSE
dresde	4	4	FALSE
dresden	62	36	FALSE
dress	11	11	FALSE
dressed	8	5	FALSE
dressler	5	3	FALSE
dreux	7	4	FALSE
drew	377	92	FALSE
drewitz	9	3	FALSE
drexel	14	6	FALSE
drexler	9	6	FALSE
dreyer	5	5	FALSE
dreyfus	58	18	FALSE
dreyfuss	4	4	FALSE
drfrankenstein	3	3	FALSE
dri	19	4	FALSE
dribla	26	23	TRUE
driblando	6	6	TRUE
driblar	37	31	TRUE
drible	10	9	TRUE
dribles	4	4	TRUE
driblou	6	6	TRUE
dries	12	3	FALSE
drift	21	10	FALSE
drifted	4	4	FALSE
drifting	4	4	FALSE
driftwood	30	3	FALSE
drina	22	6	FALSE
drink	604	390	FALSE
drinking	3	3	FALSE
drinks	135	118	FALSE
drinkwater	6	3	FALSE
drinque	1618	862	TRUE
drinques	305	246	TRUE
drip	16	4	FALSE
driscoll	71	17	FALSE
driss	27	4	FALSE
drive	291	181	TRUE
drivein	91	51	FALSE
driveins	15	7	FALSE
driven	5	4	FALSE
driver	40	29	FALSE
drivers	9	7	FALSE
drives	13	11	TRUE
driveshaft	18	7	FALSE
drivethrough	6	6	FALSE
drivethru	16	14	FALSE
driving	7	6	FALSE
drix	15	4	FALSE
drixenol	8	3	FALSE
drjekyll	5	3	FALSE
drog	3	3	FALSE
droga	18123	4914	TRUE
drogada	211	169	TRUE
drogadas	34	28	TRUE
drogado	514	369	TRUE
drogados	244	200	TRUE
drogam	13	13	TRUE
drogamos	7	7	TRUE
drogamse	3	3	FALSE
drogando	58	51	TRUE
drogar	115	97	TRUE
drogaram	26	25	TRUE
drogaramme	6	4	FALSE
drogarem	3	3	TRUE
drogaria	50	38	TRUE
drogarse	5	4	FALSE
drogas	4359	1838	TRUE
drogasse	4	4	TRUE
drogava	22	19	TRUE
drogavam	5	5	TRUE
drogba	8	3	FALSE
drogo	21	15	TRUE
drogou	73	60	TRUE
drogue	12	8	TRUE
droguei	13	12	TRUE
droguem	4	4	TRUE
droguinha	3	3	FALSE
drogála	7	7	FALSE
drogálo	8	8	FALSE
drogávamos	3	3	TRUE
droid	5	3	FALSE
droit	4	3	FALSE
drome	3	3	FALSE
dromedário	8	8	TRUE
drone	21	10	FALSE
drones	20	12	FALSE
drop	64	23	FALSE
dropa	4	3	FALSE
dropes	6	6	TRUE
dropping	3	3	FALSE
drops	14	5	FALSE
drove	5	3	FALSE
drowa	6	3	FALSE
drown	3	3	FALSE
drs	26	17	FALSE
dru	81	7	FALSE
drubetskaya	3	3	FALSE
drubetskoi	3	3	FALSE
drucker	15	5	FALSE
drudge	3	3	FALSE
drug	8	6	FALSE
drugs	7	6	FALSE
drugstore	4	4	FALSE
druida	121	22	TRUE
druidas	63	27	TRUE
drum	60	14	FALSE
drumm	20	3	FALSE
drummer	7	4	FALSE
drummond	182	41	FALSE
drums	8	4	FALSE
drunken	4	4	FALSE
drury	11	6	FALSE
druse	33	8	FALSE
drusila	33	3	FALSE
drusilla	51	7	FALSE
drusse	51	8	FALSE
druída	13	4	FALSE
druídas	13	5	FALSE
dry	51	30	FALSE
dryden	17	10	FALSE
drywall	6	5	FALSE
drácula	433	100	FALSE
drástica	50	48	TRUE
drásticamente	3	3	FALSE
drásticas	55	52	TRUE
drástico	48	47	TRUE
drásticos	6	6	TRUE
drãcula	10	3	FALSE
dróide	13	6	FALSE
dróides	16	5	FALSE
ds	68	44	FALSE
dso	6	3	FALSE
dss	4	4	FALSE
dsse	5	5	FALSE
dst	45	31	FALSE
dsts	5	5	FALSE
dtank	24	4	FALSE
du	297	162	FALSE
dua	12	12	TRUE
dual	13	10	TRUE
dualidade	33	30	TRUE
dualismo	8	7	TRUE
dualla	5	3	FALSE
duan	59	7	FALSE
duane	367	45	FALSE
duarte	40	18	FALSE
duas	25476	8784	TRUE
duascaras	23	14	FALSE
duass	3	3	FALSE
dub	38	12	FALSE
dubai	146	53	FALSE
dube	51	5	FALSE
dubh	4	4	FALSE
dubinsky	18	5	FALSE
dubla	7	5	TRUE
dublada	3	3	TRUE
dublado	6	6	TRUE
dublador	4	3	TRUE
dublagem	26	14	TRUE
dublam	4	4	TRUE
dublando	7	7	TRUE
dublar	8	6	TRUE
duble	13	10	TRUE
dublin	181	80	FALSE
dublê	171	70	TRUE
dublês	78	34	TRUE
dublín	5	3	FALSE
dubois	70	24	FALSE
dubonnet	11	10	FALSE
dubreuil	7	4	FALSE
dubrovnik	14	8	FALSE
dubuque	10	7	FALSE
duc	35	9	FALSE
duca	28	4	FALSE
ducado	37	17	TRUE
ducados	41	19	TRUE
ducal	11	7	TRUE
ducan	5	3	FALSE
ducaralho	7	4	FALSE
ducati	18	8	FALSE
duccio	36	4	FALSE
duce	97	20	FALSE
ducha	297	230	TRUE
duchamp	28	8	FALSE
duchamps	12	3	FALSE
duchas	44	35	TRUE
duche	86	56	TRUE
duches	5	4	TRUE
duchess	9	5	FALSE
duchovny	5	4	FALSE
duck	113	42	FALSE
ducks	7	5	FALSE
ducky	86	18	FALSE
ducor	24	12	FALSE
ducto	8	6	TRUE
dud	3	3	FALSE
duda	17	12	TRUE
duddits	131	4	FALSE
dude	288	52	FALSE
dudes	7	6	FALSE
dudley	178	36	FALSE
duds	20	8	FALSE
dudu	111	18	FALSE
due	11	10	FALSE
dueio	4	3	FALSE
duel	4	3	FALSE
duela	5	5	TRUE
duelando	7	7	TRUE
duelar	66	41	TRUE
duelarei	4	3	TRUE
duelaremos	3	3	TRUE
duele	5	5	TRUE
duelista	7	6	TRUE
duelo	614	276	TRUE
duelos	64	40	TRUE
duelou	4	4	TRUE
duende	295	107	TRUE
duendes	240	111	TRUE
duendezinhos	3	3	TRUE
dues	4	4	FALSE
duesenberg	6	3	FALSE
dueto	138	85	TRUE
duetos	15	13	TRUE
duff	17	14	FALSE
duffer	9	3	FALSE
duffield	10	3	FALSE
duffy	129	21	FALSE
dufresne	9	3	FALSE
dufy	4	4	FALSE
dug	111	7	FALSE
dugal	12	4	FALSE
dugan	76	21	FALSE
duggan	17	8	FALSE
duh	26	24	FALSE
duisburgo	3	3	FALSE
dukakis	3	3	FALSE
dukat	8	3	FALSE
duke	713	162	FALSE
dukeman	8	4	FALSE
dukes	57	24	FALSE
dukhell	5	3	FALSE
dukyoon	4	4	FALSE
dula	4	3	FALSE
dulal	3	3	FALSE
dulce	46	26	FALSE
dulcie	20	4	FALSE
dulcinea	8	4	FALSE
dulcinéia	5	4	FALSE
dull	4	3	FALSE
dulles	86	24	FALSE
duluth	21	13	FALSE
dulzura	7	3	FALSE
dum	612	266	TRUE
duma	583	313	TRUE
dumas	23	20	TRUE
dumb	12	12	FALSE
dumbo	46	22	TRUE
dumbrowski	4	3	FALSE
dumdum	24	8	FALSE
dumdums	6	3	FALSE
dumitru	5	4	FALSE
dummkopf	5	5	FALSE
dummy	51	7	FALSE
dumont	23	9	FALSE
dump	5	5	FALSE
dumping	9	7	FALSE
dumpster	5	3	FALSE
dumpty	35	20	FALSE
dun	20	11	FALSE
duna	71	40	TRUE
dunas	159	97	TRUE
dunaway	6	5	FALSE
dunbar	63	17	FALSE
dunc	6	6	FALSE
duncan	505	107	FALSE
duncanville	3	3	FALSE
dundee	129	23	FALSE
dundum	5	3	TRUE
dune	23	11	FALSE
dunes	15	8	FALSE
dung	5	5	FALSE
dunga	13	10	FALSE
dungeon	13	6	FALSE
dungeons	11	7	FALSE
dunham	37	15	FALSE
dunhill	13	5	FALSE
duni	16	15	FALSE
dunietz	3	3	FALSE
dunk	29	6	FALSE
dunkerque	27	12	FALSE
dunkin	17	6	FALSE
dunkirk	14	11	FALSE
dunkle	3	3	FALSE
dunlap	35	4	FALSE
dunleavy	7	6	FALSE
dunlop	8	7	FALSE
dunn	134	35	FALSE
dunne	70	17	FALSE
dunning	4	3	FALSE
dunois	17	3	FALSE
dunphy	8	5	FALSE
dunquerque	37	16	FALSE
duns	10	10	TRUE
dunstable	4	4	FALSE
dunstan	9	3	FALSE
dunstans	5	3	FALSE
dunston	9	5	FALSE
dunwich	5	3	FALSE
dunya	17	3	FALSE
duo	31	24	TRUE
duodeno	5	5	TRUE
duomo	9	7	FALSE
duong	11	5	FALSE
duos	4	4	TRUE
dupia	23	14	FALSE
dupin	11	3	FALSE
dupio	21	14	FALSE
dupla	1013	808	TRUE
duplamente	70	59	TRUE
duplas	143	117	TRUE
duplex	30	18	TRUE
duplica	15	14	TRUE
duplicada	14	14	TRUE
duplicadas	7	6	TRUE
duplicado	34	27	TRUE
duplicador	7	3	TRUE
duplicados	15	12	TRUE
duplicamos	11	11	TRUE
duplicando	11	10	TRUE
duplicar	82	78	TRUE
duplicaram	12	12	TRUE
duplicaria	5	5	TRUE
duplicata	17	12	TRUE
duplicatas	12	9	TRUE
duplicação	21	17	TRUE
duplicidade	14	14	TRUE
duplico	6	6	TRUE
duplicou	22	22	TRUE
duplicálo	7	6	FALSE
duplique	13	13	TRUE
dupliquem	10	8	TRUE
duplo	1061	762	TRUE
duplos	117	102	TRUE
dupont	64	37	FALSE
duppond	3	3	FALSE
dupree	113	12	FALSE
dupres	12	4	FALSE
dupré	6	4	FALSE
dupuytren	3	3	FALSE
duque	1271	291	TRUE
duques	58	40	TRUE
duquesa	254	100	TRUE
duquesas	11	10	TRUE
duquesne	26	6	FALSE
duquette	16	3	FALSE
dura	2249	1796	TRUE
durabilidade	10	9	TRUE
durado	72	67	TRUE
duradoura	96	88	TRUE
duradouras	19	17	TRUE
duradouro	71	70	TRUE
duradouros	12	11	TRUE
duram	230	207	TRUE
duramente	169	152	TRUE
duramos	5	5	TRUE
duramáter	3	3	FALSE
duran	167	34	FALSE
durand	25	8	FALSE
durando	22	22	TRUE
durango	78	18	FALSE
durani	8	3	TRUE
durant	57	15	FALSE
durante	14064	6401	TRUE
durantes	17	17	TRUE
durar	1264	1087	TRUE
duraram	46	45	TRUE
durarei	5	5	TRUE
durarem	23	22	TRUE
duraremos	10	7	TRUE
duraria	131	124	TRUE
durariam	17	15	TRUE
durará	233	219	TRUE
durarã	6	6	FALSE
durarão	32	30	TRUE
duraríamos	4	3	TRUE
